timestamp,log_type,level,client_ip,user_id,method,endpoint,status_code,response_time_ms,user_agent,message,sql_query,query_duration_ms,server,tenant_id
2025-10-02T11:52:33,web_request,CRITICAL,177.58.0.155,387,PUT,/api/webhooks,200,2391,Opera/9.28.(Windows NT 5.01; ug-CN) Presto/2.9.181 Version/12.00,Successfully processed PUT request to /api/webhooks,,,server-02,tenant_36
2025-10-02T11:53:03,database_query,INFO,116.104.24.69,112,PUT,/api/settings,200,392,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1),Successfully processed PUT request to /api/settings,,,server-01,tenant_15
2025-10-02T12:00:01,web_request,WARNING,74.161.181.17,7,GET,/api/analytics/dashboard,200,488,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),Successfully processed GET request to /api/analytics/dashboard,,,server-01,tenant_37
2025-10-02T12:01:18,database_query,INFO,77.203.106.38,137,GET,/api/integrations,200,280,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/14.0.877.0 Safari/533.0",Successfully processed GET request to /api/integrations,,,server-02,tenant_18
2025-10-02T12:01:23,database_query,INFO,211.185.227.210,313,GET,/api/analytics/dashboard,400,2836,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),Bad request to /api/analytics/dashboard - Invalid parameters,,,server-03,tenant_15
2025-10-02T12:02:51,database_query,INFO,205.102.115.30,133,GET,/api/auth/login,200,499,Opera/8.22.(X11; Linux x86_64; el-CY) Presto/2.9.160 Version/10.00,Successfully processed GET request to /api/auth/login,,,server-02,tenant_34
2025-10-02T12:03:00,database_query,INFO,39.180.44.169,116,POST,/api/orders,200,108,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),Successfully processed POST request to /api/orders,,,server-02,tenant_44
2025-10-02T12:03:55,web_request,WARNING,178.74.51.78,395,POST,/api/analytics/dashboard,200,888,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/45.0.844.0 Safari/531.0",Successfully processed POST request to /api/analytics/dashboard,,,server-05,tenant_20
2025-10-02T12:09:11,web_request,INFO,69.150.230.205,81,GET,/api/products,201,165,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/34.0.897.0 Safari/532.1",Resource created successfully at /api/products,SELECT * FROM orders WHERE tenant_id = 'tenant_19' ORDER BY created_at DESC LIMIT 10,83,server-03,tenant_10
2025-10-02T12:09:16,web_request,INFO,174.126.174.120,48,POST,/api/settings,200,77,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_5; rv:1.9.5.20) Gecko/7905-02-17 20:57:09 Firefox/3.8,Successfully processed POST request to /api/settings,,,server-01,tenant_43
2025-10-02T12:12:07,database_query,WARNING,125.155.235.203,457,PUT,/api/reports,200,311,Opera/9.88.(X11; Linux x86_64; cy-GB) Presto/2.9.160 Version/11.00,Successfully processed PUT request to /api/reports,,,server-03,tenant_1
2025-10-02T12:29:03,database_query,INFO,153.67.134.10,494,GET,/api/integrations,401,241,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2; rv:1.9.6.20) Gecko/9466-12-15 06:34:46 Firefox/3.6.9,Unauthorized access attempt to /api/integrations,,,server-03,tenant_33
2025-10-02T12:29:32,web_request,INFO,88.213.166.227,373,POST,/api/auth/login,500,496,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/41.0.887.0 Safari/535.1",Internal server error processing POST /api/auth/login,,,server-04,tenant_50
2025-10-02T12:32:14,database_query,ERROR,173.54.150.183,129,GET,/api/reports,200,171,Opera/8.87.(X11; Linux x86_64; zh-HK) Presto/2.9.176 Version/10.00,Successfully processed GET request to /api/reports,,,server-04,tenant_42
2025-10-02T12:36:54,web_request,INFO,144.221.31.154,67,GET,/api/users,400,881,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; bn-IN) AppleWebKit/531.27.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.27.7",Bad request to /api/users - Invalid parameters,,,server-01,tenant_49
2025-10-02T12:36:54,web_request,INFO,156.244.167.48,363,PUT,/api/auth/login,401,484,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),Unauthorized access attempt to /api/auth/login,,,server-05,tenant_9
2025-10-02T12:37:19,database_query,CRITICAL,128.70.19.147,470,GET,/api/products,200,3742,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),Successfully processed GET request to /api/products,,,server-02,tenant_10
2025-10-02T12:39:42,database_query,INFO,75.246.14.9,214,GET,/api/integrations,200,2282,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/49.0.885.0 Safari/535.0",Successfully processed GET request to /api/integrations,,,server-02,tenant_45
2025-10-02T12:40:21,database_query,INFO,82.118.247.101,432,POST,/api/orders,200,159,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/10.7t0981.0 Mobile/73O805 Safari/534.0",Successfully processed POST request to /api/orders,,,server-02,tenant_5
2025-10-02T12:44:39,web_request,INFO,152.156.99.232,410,GET,/api/settings,503,137,Opera/8.56.(X11; Linux i686; mni-IN) Presto/2.9.180 Version/12.00,Service temporarily unavailable for /api/settings,,,server-04,tenant_50
2025-10-02T12:47:20,web_request,INFO,50.194.86.210,,GET,/api/billing,200,145,Opera/8.26.(Windows NT 4.0; mni-IN) Presto/2.9.167 Version/11.00,Successfully processed GET request to /api/billing,,,server-02,tenant_32
2025-10-02T12:53:12,web_request,INFO,123.91.120.95,146,GET,/api/reports,200,357,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/43.0.842.0 Mobile/09P707 Safari/534.0",Successfully processed GET request to /api/reports,,,server-03,tenant_43
2025-10-02T13:01:18,database_query,ERROR,8.53.180.11,,POST,/api/orders,200,429,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/18.0.880.0 Mobile/82D657 Safari/533.0",Successfully processed POST request to /api/orders,,,server-02,tenant_16
2025-10-02T13:01:27,database_query,INFO,155.121.216.181,390,GET,/api/webhooks,400,25,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/5.0),Bad request to /api/webhooks - Invalid parameters,,,server-02,tenant_44
2025-10-02T13:06:35,web_request,INFO,191.167.16.6,120,POST,/api/users,401,266,Opera/9.92.(X11; Linux i686; tcy-IN) Presto/2.9.187 Version/11.00,Unauthorized access attempt to /api/users,,,server-03,tenant_6
2025-10-02T13:15:11,web_request,INFO,161.170.236.126,316,PUT,/api/settings,200,312,Opera/9.91.(X11; Linux i686; wae-CH) Presto/2.9.190 Version/12.00,Successfully processed PUT request to /api/settings,,,server-04,tenant_12
2025-10-02T13:25:00,database_query,WARNING,1.89.188.255,49,POST,/api/users,200,1576,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.29.7 (KHTML, like Gecko) Version/4.0 Safari/531.29.7",Successfully processed POST request to /api/users,,,server-05,tenant_15
2025-10-02T13:27:23,database_query,INFO,111.173.223.32,46,GET,/api/integrations,200,446,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/40.0.822.0 Safari/531.0",Successfully processed GET request to /api/integrations,SELECT COUNT(*) FROM products WHERE tenant_id = 'tenant_5',1057,server-01,tenant_9
2025-10-02T13:30:17,web_request,INFO,56.16.194.185,288,POST,/api/settings,200,178,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/50.0.888.0 Mobile/48O858 Safari/536.1",Successfully processed POST request to /api/settings,,,server-01,tenant_48
2025-10-02T13:49:37,web_request,INFO,186.160.134.127,,GET,/api/auth/login,400,401,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0),Bad request to /api/auth/login - Invalid parameters,,,server-04,tenant_1
2025-10-02T13:54:02,database_query,ERROR,8.42.60.90,178,GET,/api/users,200,3197,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.1),Successfully processed GET request to /api/users,,,server-01,tenant_23
2025-10-02T13:55:56,database_query,CRITICAL,142.2.159.171,115,POST,/api/auth/login,500,437,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.2.7 (KHTML, like Gecko) Version/4.0 Safari/531.2.7",Internal server error processing POST /api/auth/login,,,server-01,tenant_29
2025-10-02T13:56:12,web_request,ERROR,182.160.62.175,282,GET,/api/users,200,142,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.0),Successfully processed GET request to /api/users,,,server-05,tenant_16
2025-10-02T14:13:41,database_query,INFO,173.96.220.200,48,GET,/api/reports,200,79,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/21.0.827.0 Safari/532.2",Successfully processed GET request to /api/reports,,,server-01,tenant_8
2025-10-02T14:16:23,database_query,INFO,142.8.27.180,106,GET,/api/auth/login,200,1349,Opera/8.33.(Windows NT 5.2; ig-NG) Presto/2.9.168 Version/10.00,Successfully processed GET request to /api/auth/login,,,server-01,tenant_45
2025-10-02T14:16:53,web_request,CRITICAL,94.130.136.59,,GET,/api/integrations,401,354,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/18.0.868.0 Safari/532.1",Unauthorized access attempt to /api/integrations,,,server-01,tenant_16
2025-10-02T14:20:02,web_request,CRITICAL,12.222.19.19,446,GET,/api/orders,200,46,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3985-05-08 20:39:18 Firefox/9.0,Successfully processed GET request to /api/orders,,,server-04,tenant_34
2025-10-02T14:23:11,web_request,WARNING,213.190.171.136,453,GET,/api/auth/login,200,468,Mozilla/5.0 (Windows NT 5.0; wo-SN; rv:1.9.1.20) Gecko/4896-06-15 03:23:50 Firefox/6.0,Successfully processed GET request to /api/auth/login,,,server-01,tenant_8
2025-10-02T14:23:13,web_request,INFO,62.57.204.192,198,POST,/api/analytics/dashboard,400,268,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.0),Bad request to /api/analytics/dashboard - Invalid parameters,,,server-05,tenant_43
2025-10-02T14:24:08,web_request,INFO,213.236.6.162,,GET,/api/products,200,349,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0; rv:1.9.5.20) Gecko/8489-05-13 23:07:55 Firefox/3.6.8,Successfully processed GET request to /api/products,,,server-03,tenant_21
2025-10-02T14:25:04,database_query,WARNING,52.29.149.114,223,GET,/api/webhooks,200,270,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0),Successfully processed GET request to /api/webhooks,,,server-01,tenant_30
2025-10-02T14:30:46,web_request,INFO,40.205.116.242,109,POST,/api/orders,400,332,"Mozilla/5.0 (Windows CE) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/19.0.875.0 Safari/533.1",Bad request to /api/orders - Invalid parameters,,,server-03,tenant_49
2025-10-02T14:33:47,database_query,ERROR,153.24.141.59,247,GET,/api/reports,400,353,Mozilla/5.0 (Android 14; Mobile; rv:47.0) Gecko/47.0 Firefox/47.0,Bad request to /api/reports - Invalid parameters,,,server-01,tenant_10
2025-10-02T14:35:27,database_query,INFO,30.51.144.150,489,POST,/api/orders,200,161,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_8) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.827.0 Safari/534.0",Successfully processed POST request to /api/orders,,,server-02,tenant_2
2025-10-02T14:46:01,web_request,INFO,18.108.4.24,397,POST,/api/auth/login,404,39,Opera/8.57.(Windows NT 5.01; en-KE) Presto/2.9.168 Version/11.00,Resource not found at /api/auth/login,,,server-01,tenant_44
2025-10-02T14:47:05,web_request,ERROR,213.114.55.174,,GET,/api/webhooks,200,143,Opera/9.24.(X11; Linux i686; bg-BG) Presto/2.9.185 Version/11.00,Successfully processed GET request to /api/webhooks,,,server-01,tenant_13
2025-10-02T14:52:08,database_query,INFO,74.139.43.200,124,GET,/api/webhooks,201,141,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4; rv:1.9.4.20) Gecko/3827-07-10 23:43:44 Firefox/10.0,Resource created successfully at /api/webhooks,,,server-03,tenant_22
2025-10-02T14:57:02,web_request,INFO,70.213.114.137,430,POST,/api/reports,200,89,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),Successfully processed POST request to /api/reports,,,server-01,tenant_13
2025-10-02T15:08:29,web_request,CRITICAL,8.202.18.193,101,POST,/api/products,200,1548,Opera/8.42.(X11; Linux x86_64; lt-LT) Presto/2.9.187 Version/10.00,Successfully processed POST request to /api/products,SELECT COUNT(*) FROM products WHERE tenant_id = 'tenant_18',1873,server-01,tenant_32
2025-10-02T15:09:15,database_query,INFO,93.255.74.180,153,GET,/api/settings,200,118,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.882.0 Safari/535.2",Successfully processed GET request to /api/settings,,,server-05,tenant_23
2025-10-02T15:10:46,database_query,INFO,165.55.162.234,320,GET,/api/products,200,426,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),Successfully processed GET request to /api/products,,,server-04,tenant_22
2025-10-02T15:12:12,web_request,INFO,105.28.144.191,171,GET,/api/billing,200,285,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0),Successfully processed GET request to /api/billing,,,server-05,tenant_36
2025-10-02T15:15:35,database_query,INFO,35.135.15.46,286,POST,/api/products,200,289,Opera/9.74.(Windows 98; gez-ET) Presto/2.9.165 Version/12.00,Successfully processed POST request to /api/products,,,server-04,tenant_13
2025-10-02T15:15:36,database_query,CRITICAL,8.11.4.221,,POST,/api/analytics/dashboard,400,213,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/56.0.874.0 Safari/536.1",Bad request to /api/analytics/dashboard - Invalid parameters,,,server-01,tenant_18
2025-10-02T15:16:36,web_request,INFO,33.74.1.125,116,GET,/api/users,400,406,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_9 rv:4.0; be-BY) AppleWebKit/535.41.2 (KHTML, like Gecko) Version/5.0 Safari/535.41.2",Bad request to /api/users - Invalid parameters,,,server-05,tenant_18
2025-10-02T15:18:10,web_request,INFO,72.242.184.95,14,GET,/api/analytics/dashboard,400,339,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8188-10-25 12:19:50 Firefox/3.8,Bad request to /api/analytics/dashboard - Invalid parameters,,,server-05,tenant_35
2025-10-02T15:19:33,web_request,CRITICAL,74.236.129.174,344,PUT,/api/webhooks,400,2337,Opera/9.89.(X11; Linux i686; az-AZ) Presto/2.9.166 Version/10.00,Bad request to /api/webhooks - Invalid parameters,,,server-05,tenant_16
2025-10-02T15:21:46,database_query,INFO,170.42.63.29,,POST,/api/users,200,161,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/58.0.885.0 Safari/533.2",Successfully processed POST request to /api/users,,,server-01,tenant_45
2025-10-02T15:46:35,database_query,INFO,93.70.10.124,321,POST,/api/integrations,200,16,Mozilla/5.0 (Windows NT 5.01; pap-AN; rv:1.9.0.20) Gecko/7714-08-05 16:31:06 Firefox/12.0,Successfully processed POST request to /api/integrations,,,server-01,tenant_27
2025-10-02T15:46:44,database_query,INFO,1.78.128.15,478,GET,/api/billing,200,146,Mozilla/5.0 (Windows NT 5.2; fy-NL; rv:1.9.1.20) Gecko/5637-05-02 22:39:52 Firefox/3.8,Successfully processed GET request to /api/billing,,,server-04,tenant_10
2025-10-02T15:50:32,database_query,INFO,102.189.204.147,,GET,/api/reports,200,219,Opera/9.52.(Windows 95; nds-NL) Presto/2.9.190 Version/11.00,Successfully processed GET request to /api/reports,,,server-03,tenant_33
2025-10-02T15:54:17,web_request,WARNING,101.23.104.92,485,GET,/api/settings,500,2232,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/16.0.864.0 Safari/531.2",Internal server error processing GET /api/settings,,,server-03,tenant_50
2025-10-02T16:01:08,database_query,ERROR,169.151.248.149,389,DELETE,/api/integrations,200,426,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1 rv:6.0; sw-KE) AppleWebKit/532.9.4 (KHTML, like Gecko) Version/5.0.5 Safari/532.9.4",Successfully processed DELETE request to /api/integrations,,,server-03,tenant_13
2025-10-02T16:02:10,web_request,INFO,115.163.79.46,53,GET,/api/users,200,1856,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.1),Successfully processed GET request to /api/users,,,server-04,tenant_16
2025-10-02T16:04:50,web_request,INFO,69.202.26.6,85,GET,/api/webhooks,503,387,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),Service temporarily unavailable for /api/webhooks,,,server-03,tenant_41
2025-10-02T16:18:37,web_request,WARNING,30.255.3.156,225,GET,/api/reports,404,419,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.1),Resource not found at /api/reports,,,server-02,tenant_22
2025-10-02T16:24:07,web_request,WARNING,191.165.143.181,277,PUT,/api/billing,404,424,Opera/8.85.(X11; Linux i686; ar-ER) Presto/2.9.187 Version/10.00,Resource not found at /api/billing,,,server-05,tenant_33
2025-10-02T16:29:45,web_request,INFO,203.201.87.138,185,GET,/api/webhooks,200,89,Mozilla/5.0 (Android 3.2.4; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,Successfully processed GET request to /api/webhooks,,,server-03,tenant_15
2025-10-02T16:33:30,database_query,INFO,147.102.223.199,447,GET,/api/reports,200,333,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.0),Successfully processed GET request to /api/reports,,,server-03,tenant_4
2025-10-02T16:34:37,web_request,WARNING,5.59.79.14,386,GET,/api/billing,200,63,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/13.6e2317.0 Mobile/20A338 Safari/535.1",Successfully processed GET request to /api/billing,,,server-02,tenant_15
2025-10-02T16:41:53,web_request,INFO,66.128.218.125,303,GET,/api/products,200,403,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1),Successfully processed GET request to /api/products,,,server-05,tenant_26
2025-10-02T16:43:52,database_query,ERROR,125.172.240.117,346,POST,/api/users,200,32,Opera/9.95.(X11; Linux x86_64; gez-ET) Presto/2.9.178 Version/12.00,Successfully processed POST request to /api/users,,,server-02,tenant_49
2025-10-02T16:45:11,database_query,INFO,162.0.73.107,149,GET,/api/reports,200,350,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/14.3i8620.0 Mobile/06H731 Safari/535.0",Successfully processed GET request to /api/reports,,,server-05,tenant_49
2025-10-02T16:51:45,web_request,WARNING,110.109.23.248,49,DELETE,/api/integrations,200,25,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1),Successfully processed DELETE request to /api/integrations,,,server-03,tenant_46
2025-10-02T16:56:39,database_query,INFO,101.154.46.204,306,POST,/api/products,200,146,Opera/8.98.(X11; Linux x86_64; tr-CY) Presto/2.9.175 Version/11.00,Successfully processed POST request to /api/products,,,server-04,tenant_14
2025-10-02T17:01:34,web_request,WARNING,91.218.132.6,448,PUT,/api/users,200,249,Opera/9.35.(Windows NT 5.0; sr-ME) Presto/2.9.168 Version/10.00,Successfully processed PUT request to /api/users,,,server-05,tenant_20
2025-10-02T17:06:10,database_query,INFO,221.95.77.84,154,POST,/api/orders,200,1225,Opera/9.13.(Windows 98; oc-FR) Presto/2.9.166 Version/11.00,Successfully processed POST request to /api/orders,,,server-02,tenant_7
2025-10-02T17:12:37,database_query,INFO,113.96.189.161,377,GET,/api/billing,200,2870,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0),Successfully processed GET request to /api/billing,,,server-03,tenant_42
2025-10-02T17:15:35,database_query,INFO,75.119.180.118,45,POST,/api/orders,200,357,Opera/8.68.(Windows NT 5.01; ce-RU) Presto/2.9.162 Version/12.00,Successfully processed POST request to /api/orders,,,server-02,tenant_37
2025-10-02T17:23:11,database_query,WARNING,137.103.1.165,,DELETE,/api/integrations,200,216,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.45.7 (KHTML, like Gecko) Version/4.0 Safari/532.45.7",Successfully processed DELETE request to /api/integrations,,,server-03,tenant_35
2025-10-02T17:26:40,web_request,WARNING,19.93.100.63,81,GET,/api/auth/login,200,104,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.0),Successfully processed GET request to /api/auth/login,,,server-01,tenant_33
2025-10-02T17:30:46,database_query,WARNING,38.43.141.193,119,GET,/api/reports,200,30,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/21.0.836.0 Mobile/03V519 Safari/536.0",Successfully processed GET request to /api/reports,,,server-04,tenant_19
2025-10-02T17:46:04,database_query,INFO,79.199.216.142,290,PUT,/api/analytics/dashboard,200,474,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.20.5 (KHTML, like Gecko) Version/5.1 Safari/535.20.5",Successfully processed PUT request to /api/analytics/dashboard,,,server-01,tenant_6
2025-10-02T17:54:06,web_request,INFO,220.172.130.70,446,GET,/api/products,503,219,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.46.6 (KHTML, like Gecko) Version/4.0 Safari/533.46.6",Service temporarily unavailable for /api/products,,,server-05,tenant_7
2025-10-02T17:58:18,web_request,INFO,153.16.154.91,337,POST,/api/billing,201,1844,Opera/8.66.(Windows CE; ja-JP) Presto/2.9.176 Version/10.00,Resource created successfully at /api/billing,,,server-04,tenant_36
2025-10-02T17:59:40,database_query,INFO,28.176.193.65,127,DELETE,/api/reports,400,424,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5 rv:6.0; ha-NG) AppleWebKit/531.24.2 (KHTML, like Gecko) Version/5.0 Safari/531.24.2",Bad request to /api/reports - Invalid parameters,SELECT COUNT(*) FROM products WHERE tenant_id = 'tenant_19',873,server-05,tenant_44
